clade	test	back	pval	kval
Primates	Sapajus_apella	`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`	0.1053	50.00
Primates	Symphalangus_syndactylus	`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`	0.0993	42.46
Primates	Trachypithecus_francoisi	`Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node2,Callithrix_jacchus,Cebus_imitator,Sapajus_apella,Node10,Node8,Symphalangus_syndactylus,Hylobates_moloch,Node16,Nomascus_leucogenys,Node15,Gorilla_gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node25,Node23,Node21,Pongo_abelii,Node20,Node14,Papio_anubis,Mandrillus_leucophaeus,Cercocebus_atys,Node33,Node31,Macaca_thibetana_thibetana,Macaca_mulatta,Macaca_fascicularis,Node39,Node37,Macaca_nemestrina,Node36,Node30,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node46,Node44,Colobus_angolensis_palliatus,Node43,Node29,Node13,Node7`	0.6268	0.73
Rodentia_Lagomorphs	Acomys_russatus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.82
Rodentia_Lagomorphs	Apodemus_sylvaticus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.98
Rodentia_Lagomorphs	Arvicanthis_niloticus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	1.00
Rodentia_Lagomorphs	Arvicola_amphibius	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.97
Rodentia_Lagomorphs	Cavia_porcellus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Node73,Node69,Node13,Node3`	0.5220	15.20
Rodentia_Lagomorphs	Chinchilla_lanigera	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.90
Rodentia_Lagomorphs	Cricetulus_griseus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0000	0.12
Rodentia_Lagomorphs	Dipodomys_ordii	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0003	50.00
Rodentia_Lagomorphs	Dipodomys_spectabilis	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.89
Rodentia_Lagomorphs	Fukomys_damarensis	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0353	0.00
Rodentia_Lagomorphs	Grammomys_surdaster	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0231	0.00
Rodentia_Lagomorphs	Heterocephalus_glaber	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.2000	0.59
Rodentia_Lagomorphs	Ictidomys_tridecemlineatus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0000	31.37
Rodentia_Lagomorphs	Jaculus_jaculus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.6779	0.83
Rodentia_Lagomorphs	Marmota_marmota_marmota	`Ochotona_princeps,Ochotona_curzoniae,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0737	1.59
Rodentia_Lagomorphs	Marmota_monax	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.0005	1.88
Rodentia_Lagomorphs	Mastomys_coucha	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.3155	0.79
Rodentia_Lagomorphs	Meriones_unguiculatus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	0.1508	50.00
Rodentia_Lagomorphs	Mesocricetus_auratus	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Microtus_fortis,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.92
Rodentia_Lagomorphs	Microtus_fortis	`Ochotona_princeps,Ochotona_curzoniae,Marmota_marmota_marmota,Marmota_monax,Node6,Ictidomys_tridecemlineatus,Urocitellus_parryii,Node9,Node5,Sciurus_carolinensis,Node4,Peromyscus_californicus_insignis,Peromyscus_leucopus,Node21,Peromyscus_maniculatus_bairdii,Node20,Onychomys_torridus,Node19,Microtus_oregoni,Microtus_ochrogaster,Node30,Node29,Arvicola_amphibius,Node28,Myodes_glareolus,Node27,Mesocricetus_auratus,Cricetulus_griseus,Node37,Phodopus_roborovskii,Node36,Node26,Node18,Rattus_norvegicus,Mus_musculus,Mus_caroli,Node48,Mus_pahari,Node47,Mastomys_coucha,Node46,Apodemus_sylvaticus,Node45,Grammomys_surdaster,Arvicanthis_niloticus,Node54,Node44,Node42,Acomys_russatus,Psammomys_obesus,Meriones_unguiculatus,Node59,Node57,Node41,Node17,Nannospalax_galili,Node16,Jaculus_jaculus,Node15,Perognathus_longimembris_pacificus,Dipodomys_spectabilis,Dipodomys_ordii,Node66,Node64,Node14,Heterocephalus_glaber,Fukomys_damarensis,Node70,Octodon_degus,Chinchilla_lanigera,Node74,Cavia_porcellus,Node73,Node69,Node13,Node3`	1.0000	0.37
