clade	test	back	pval	kval
Perissodactyla	Tapirus_indicus	`Equus_przewalskii,Equus_caballus,Node1,Equus_asinus,Equus_quagga,Node4,Tapirus_terrestris,Node8,Rhinoceros_unicornis,Dicerorhinus_sumatrensis,Ceratotherium_simum_simum,Diceros_bicornis,Node15,Node13,Node11,Node7`	0.8501	0.89
Perissodactyla	Tapirus_terrestris	`Equus_przewalskii,Equus_caballus,Node1,Equus_asinus,Equus_quagga,Node4,Tapirus_indicus,Node8,Rhinoceros_unicornis,Dicerorhinus_sumatrensis,Ceratotherium_simum_simum,Diceros_bicornis,Node15,Node13,Node11,Node7`	0.5546	0.68
Primates	Aotus_nancymaae	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.7206	0.85
Primates	Callithrix_jacchus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.4266	0.25
Primates	Carlito_syrichta	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Node9`	0.4751	0.85
Primates	Cebus_imitator	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.9624	0.96
Primates	Cercocebus_atys	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	0.00
Primates	Chlorocebus_sabaeus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	0.00
Primates	Colobus_angolensis_palliatus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.8477	0.90
Primates	Gorilla_gorilla_gorilla	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.0000	5.11
Primates	Homo_sapiens_neanderthalensis	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.8302	1.12
Primates	Hylobates_moloch	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	0.98
Primates	Lemur_catta	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.8983	0.90
Primates	Macaca_fascicularis_fascicularis	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.7873	0.01
Primates	Macaca_mulatta_lasiotus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	0.97
Primates	Macaca_nemestrina	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.6541	0.00
Primates	Macaca_thibetana_thibetana	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.7557	0.25
Primates	Mandrillus_leucophaeus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.5066	0.24
Primates	Microcebus_murinus	`Otolemur_garnettii,Propithecus_coquereli,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.0000	0.00
Primates	Nomascus_leucogenys	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	3.68
Primates	Otolemur_garnettii	`Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.5707	9.78
Primates	Pan_paniscus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.6198	0.00
Primates	Pan_troglodytes_troglodytes	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	0.00
Primates	Papio_anubis	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	1.0000	50.00
Primates	Piliocolobus_tephrosceles	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.6855	0.67
Primates	Pongo_abelii	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.6673	0.83
Primates	Prolemur_simus	`Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Node3,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.8278	1.10
Primates	Propithecus_coquereli	`Otolemur_garnettii,Microcebus_murinus,Node3,Prolemur_simus,Lemur_catta,Node6,Node2,Aotus_nancymaae,Callithrix_jacchus,Node12,Cebus_imitator,Sapajus_apella,Node16,Saimiri_boliviensis_boliviensis,Node15,Node11,Hylobates_moloch,Nomascus_leucogenys,Node22,Gorilla_gorilla_gorilla,Homo_sapiens_neanderthalensis,Pan_paniscus,Pan_troglodytes_troglodytes,Node30,Node28,Node26,Pongo_abelii,Node25,Node21,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node39,Mandrillus_leucophaeus,Cercocebus_atys,Node42,Node38,Macaca_thibetana_thibetana,Macaca_mulatta_lasiotus,Macaca_fascicularis_fascicularis,Node48,Node46,Macaca_nemestrina,Node45,Node37,Node35,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node55,Node53,Piliocolobus_tephrosceles,Colobus_angolensis_palliatus,Node58,Node52,Node34,Node20,Node10,Carlito_syrichta,Node9`	0.0013	2.66
